DATE,SW_IN,SW_OUT,LW_IN,LW_OUT,WS,WD,TS_1_1_1,TS_2_1_1,SWC_1_1_1,PA,NETRAD,ALB,FC,G,SG,ET,LE,H,FETCH_MAX
2020-06-29 12:00:00,145.522,16.661,387.134,413.551,1.681,20.839,22.29,0.0,0.166,99.784,102.443,0.113,-0.051,-15.485,-5.843,0.016,11.044,3.096,23.056
