,0,1,2,3,4
46,1608595800000.0,18.0,0.0,1.0,927.0
47,1608595800000.0,17.0,0.0,1.0,927.0
48,1608595800000.0,16.0,0.0,1.0,927.0
49,1608595800000.0,15.0,0.0,1.0,927.0
50,1608595800000.0,14.0,0.0,1.0,927.0
51,1608595800000.0,13.0,0.0,1.0,927.0
52,1608595800000.0,12.0,0.0,1.0,927.0
53,1608595800000.0,11.0,0.0,1.0,927.0
54,1608595800000.0,10.0,0.0,1.0,927.0
55,1608595800000.0,9.0,0.0,1.0,927.0
56,1608595800000.0,8.0,0.0,1.0,927.0
57,1608595800000.0,7.0,0.0,1.0,927.0
58,1608595800000.0,6.0,0.0,1.0,927.0
59,1608595800000.0,5.0,0.0,1.0,927.0
60,1608595800000.0,4.0,0.0,1.0,927.0
61,1608595800000.0,3.0,0.0,1.0,927.0
62,1608595800000.0,2.0,0.0,1.0,927.0
63,1608595800000.0,1.0,0.0,1.0,927.0
64,1608596400000.0,32.0,0.0,1.0,927.0
65,1608596400000.0,31.0,0.0,1.0,927.0
66,1608596400000.0,30.0,0.0,1.0,927.0
67,1608596400000.0,29.0,0.0,1.0,927.0
68,1608596400000.0,28.0,0.0,1.0,927.0
69,1608596400000.0,27.0,0.0,1.0,927.0
70,1608596400000.0,26.0,0.0,1.0,927.0
71,1608596400000.0,25.0,0.0,1.0,927.0
72,1608596400000.0,24.0,0.0,1.0,927.0
73,1608596400000.0,23.0,0.0,1.0,927.0
74,1608596400000.0,22.0,0.0,1.0,927.0
75,1608596400000.0,21.0,0.0,1.0,927.0
76,1608596400000.0,20.0,0.0,1.0,927.0
77,1608596400000.0,19.0,0.0,1.0,927.0
78,1608596400000.0,18.0,0.0,1.0,927.0
79,1608596400000.0,17.0,0.0,1.0,927.0
80,1608596400000.0,16.0,0.0,1.0,927.0
81,1608596400000.0,15.0,0.0,1.0,927.0
82,1608596400000.0,14.0,0.0,1.0,927.0
83,1608596400000.0,13.0,0.0,1.0,927.0
84,1608596400000.0,12.0,0.0,1.0,927.0
85,1608596400000.0,11.0,0.0,1.0,927.0
86,1608596400000.0,10.0,0.0,1.0,927.0
87,1608596400000.0,9.0,0.0,1.0,927.0
88,1608596400000.0,8.0,0.0,1.0,927.0
89,1608596400000.0,7.0,0.0,1.0,927.0
90,1608596400000.0,6.0,0.0,1.0,927.0
91,1608596400000.0,5.0,0.0,1.0,927.0
92,1608596400000.0,4.0,0.0,1.0,927.0
93,1608596400000.0,3.0,0.0,1.0,927.0
94,1608596400000.0,2.0,0.0,1.0,927.0
95,1608596400000.0,1.0,0.0,1.0,927.0
96,1608597000000.0,32.0,0.0,1.0,927.0
97,1608597000000.0,31.0,0.0,1.0,927.0
98,1608597000000.0,30.0,0.0,1.0,927.0
99,1608597000000.0,29.0,0.0,1.0,927.0
100,1608597000000.0,28.0,0.0,1.0,927.0
101,1608597000000.0,27.0,0.0,1.0,927.0
102,1608597000000.0,26.0,0.0,1.0,927.0
103,1608597000000.0,25.0,0.0,1.0,927.0
104,1608597000000.0,24.0,0.0,1.0,927.0
105,1608597000000.0,23.0,0.0,1.0,927.0
106,1608597000000.0,22.0,0.0,1.0,927.0
107,1608597000000.0,21.0,0.0,1.0,927.0
108,1608597000000.0,20.0,0.0,1.0,927.0
109,1608597000000.0,19.0,0.0,1.0,927.0
110,1608597000000.0,18.0,0.0,1.0,927.0
111,1608597000000.0,17.0,0.0,1.0,927.0
112,1608597000000.0,16.0,0.0,1.0,927.0
113,1608597000000.0,15.0,0.0,1.0,927.0
114,1608597000000.0,14.0,0.0,1.0,927.0
115,1608597000000.0,13.0,0.0,1.0,927.0
116,1608597000000.0,12.0,0.0,1.0,927.0
117,1608597000000.0,11.0,0.0,1.0,927.0
118,1608597000000.0,10.0,0.0,1.0,927.0
119,1608597000000.0,9.0,0.0,1.0,927.0
120,1608597000000.0,8.0,0.0,1.0,927.0
121,1608597000000.0,7.0,0.0,1.0,927.0
122,1608597000000.0,6.0,0.0,1.0,927.0
123,1608597000000.0,5.0,0.0,1.0,927.0
124,1608597000000.0,4.0,0.0,1.0,927.0
125,1608597000000.0,3.0,0.0,1.0,927.0
126,1608597000000.0,2.0,0.0,1.0,927.0
127,1608597000000.0,1.0,0.0,1.0,927.0
128,1608597600000.0,32.0,0.0,1.0,927.0
129,1608597600000.0,31.0,0.0,1.0,927.0
130,1608597600000.0,30.0,0.0,1.0,927.0
131,1608597600000.0,29.0,0.0,1.0,927.0
132,1608597600000.0,28.0,0.0,1.0,927.0
133,1608597600000.0,27.0,0.0,1.0,927.0
134,1608597600000.0,26.0,0.0,1.0,927.0
135,1608597600000.0,25.0,0.0,1.0,927.0
136,1608597600000.0,24.0,0.0,1.0,927.0
137,1608597600000.0,23.0,0.0,1.0,927.0
138,1608597600000.0,22.0,0.0,1.0,927.0
139,1608597600000.0,21.0,0.0,1.0,927.0
140,1608597600000.0,20.0,0.0,1.0,927.0
141,1608597600000.0,19.0,0.0,1.0,927.0
142,1608597600000.0,18.0,0.0,1.0,927.0
143,1608597600000.0,17.0,0.0,1.0,927.0
144,1608597600000.0,16.0,0.0,1.0,927.0
145,1608597600000.0,15.0,0.0,0.0,0.0
146,1608597600000.0,14.0,0.0,0.0,0.0
147,1608597600000.0,13.0,0.0,0.0,0.0
148,1608597600000.0,12.0,0.0,0.0,0.0
149,1608597600000.0,11.0,0.0,0.0,0.0
150,1608597600000.0,10.0,0.0,0.0,0.0
151,1608597600000.0,9.0,0.0,0.0,0.0
152,1608597600000.0,8.0,0.0,0.0,0.0
153,1608597600000.0,7.0,0.0,0.0,0.0
154,1608597600000.0,6.0,0.0,0.0,0.0
155,1608597600000.0,5.0,0.0,0.0,0.0
156,1608597600000.0,4.0,0.0,0.0,0.0
157,1608597600000.0,3.0,0.0,0.0,0.0
158,1608597600000.0,2.0,0.0,0.0,0.0
159,1608597600000.0,1.0,0.0,0.0,0.0
160,1608598200000.0,32.0,0.0,0.0,0.0
161,1608598200000.0,31.0,0.0,0.0,0.0
162,1608598200000.0,30.0,0.0,0.0,0.0
163,1608598200000.0,29.0,0.0,0.0,0.0
164,1608598200000.0,28.0,0.0,0.0,0.0
165,1608598200000.0,27.0,0.0,0.0,0.0
166,1608598200000.0,26.0,0.0,0.0,0.0
167,1608598200000.0,25.0,0.0,0.0,0.0
168,1608598200000.0,24.0,0.0,0.0,0.0
169,1608598200000.0,23.0,0.0,0.0,0.0
170,1608598200000.0,22.0,0.0,0.0,0.0
171,1608598200000.0,21.0,0.0,0.0,0.0
172,1608598200000.0,20.0,0.0,0.0,0.0
173,1608598200000.0,19.0,0.0,0.0,0.0
174,1608598200000.0,18.0,0.0,0.0,0.0
175,1608598200000.0,17.0,0.0,0.0,0.0
176,1608598200000.0,16.0,0.0,0.0,0.0
177,1608598200000.0,15.0,0.0,0.0,0.0
178,1608598200000.0,14.0,0.0,0.0,0.0
179,1608598200000.0,13.0,0.0,0.0,0.0
180,1608598200000.0,12.0,0.0,0.0,0.0
181,1608598200000.0,11.0,0.0,0.0,0.0
182,1608598200000.0,10.0,0.0,0.0,0.0
183,1608598200000.0,9.0,0.0,0.0,0.0
184,1608598200000.0,8.0,0.0,0.0,0.0
185,1608598200000.0,7.0,0.0,0.0,0.0
186,1608598200000.0,6.0,0.0,0.0,0.0
187,1608598200000.0,5.0,0.0,0.0,0.0
188,1608598200000.0,4.0,0.0,0.0,0.0
189,1608598200000.0,3.0,0.0,0.0,0.0
190,1608598200000.0,2.0,0.0,0.0,0.0
191,1608598200000.0,1.0,0.0,0.0,0.0
192,1608598800000.0,32.0,0.0,0.0,0.0
193,1608598800000.0,31.0,0.0,0.0,0.0
194,1608598800000.0,30.0,0.0,0.0,0.0
195,1608598800000.0,29.0,0.0,0.0,0.0
196,1608598800000.0,28.0,0.0,0.0,0.0
197,1608598800000.0,27.0,0.0,0.0,0.0
198,1608598800000.0,26.0,0.0,0.0,0.0
199,1608598800000.0,25.0,0.0,0.0,0.0
200,1608598800000.0,24.0,0.0,0.0,0.0
201,1608598800000.0,23.0,0.0,0.0,0.0
202,1608598800000.0,22.0,0.0,0.0,0.0
203,1608598800000.0,21.0,0.0,0.0,0.0
204,1608598800000.0,20.0,0.0,0.0,0.0
205,1608598800000.0,19.0,0.0,0.0,0.0
206,1608598800000.0,18.0,0.0,0.0,0.0
207,1608598800000.0,17.0,0.0,0.0,0.0
208,1608598800000.0,16.0,0.0,0.0,0.0
209,1608598800000.0,15.0,0.0,0.0,0.0
210,1608598800000.0,14.0,0.0,0.0,0.0
211,1608598800000.0,13.0,0.0,0.0,0.0
212,1608598800000.0,12.0,0.0,0.0,0.0
213,1608598800000.0,11.0,0.0,0.0,0.0
214,1608598800000.0,10.0,0.0,0.0,0.0
215,1608598800000.0,9.0,0.0,0.0,0.0
216,1608598800000.0,8.0,0.0,0.0,0.0
217,1608598800000.0,7.0,0.0,0.0,0.0
218,1608598800000.0,6.0,0.0,0.0,0.0
219,1608598800000.0,5.0,0.0,0.0,0.0
220,1608598800000.0,4.0,0.0,0.0,0.0
221,1608598800000.0,3.0,0.0,0.0,0.0
222,1608598800000.0,2.0,0.0,0.0,0.0
223,1608598800000.0,1.0,0.0,0.0,0.0
224,1608599400000.0,32.0,0.0,0.0,0.0
225,1608599400000.0,31.0,0.0,0.0,0.0
226,1608599400000.0,30.0,0.0,0.0,0.0
227,1608599400000.0,29.0,0.0,0.0,0.0
228,1608599400000.0,28.0,0.0,0.0,0.0
229,1608599400000.0,27.0,0.0,0.0,0.0
230,1608599400000.0,26.0,0.0,0.0,0.0
231,1608599400000.0,25.0,0.0,0.0,0.0
232,1608599400000.0,24.0,0.0,0.0,0.0
233,1608599400000.0,23.0,0.0,0.0,0.0
234,1608599400000.0,22.0,0.0,0.0,0.0
235,1608599400000.0,21.0,0.0,0.0,0.0
236,1608599400000.0,20.0,0.0,0.0,0.0
237,1608599400000.0,19.0,0.0,0.0,0.0
238,1608599400000.0,18.0,0.0,0.0,0.0
239,1608599400000.0,17.0,0.0,0.0,0.0
240,1608599400000.0,16.0,0.0,0.0,0.0
241,1608599400000.0,15.0,0.0,0.0,0.0
242,1608599400000.0,14.0,0.0,0.0,0.0
243,1608599400000.0,13.0,0.0,0.0,0.0
244,1608599400000.0,12.0,0.0,0.0,0.0
245,1608599400000.0,11.0,0.0,0.0,0.0
246,1608599400000.0,10.0,0.0,0.0,0.0
247,1608599400000.0,9.0,0.0,0.0,0.0
248,1608599400000.0,8.0,0.0,0.0,0.0
249,1608599400000.0,7.0,0.0,0.0,0.0
250,1608599400000.0,6.0,0.0,0.0,0.0
251,1608599400000.0,5.0,0.0,0.0,0.0
252,1608599400000.0,4.0,0.0,0.0,0.0
253,1608599400000.0,3.0,0.0,0.0,0.0
254,1608599400000.0,2.0,0.0,0.0,0.0
255,1608599400000.0,1.0,0.0,0.0,0.0
256,1608600000000.0,32.0,0.0,0.0,0.0
257,1608600000000.0,31.0,0.0,0.0,0.0
258,1608600000000.0,30.0,0.0,0.0,0.0
259,1608600000000.0,29.0,0.0,0.0,0.0
260,1608600000000.0,28.0,0.0,0.0,0.0
261,1608600000000.0,27.0,0.0,0.0,0.0
262,1608600000000.0,26.0,0.0,0.0,0.0
263,1608600000000.0,25.0,0.0,0.0,0.0
264,1608600000000.0,24.0,0.0,0.0,0.0
265,1608600000000.0,23.0,0.0,0.0,0.0
266,1608600000000.0,22.0,0.0,0.0,0.0
267,1608600000000.0,21.0,0.0,0.0,0.0
268,1608600000000.0,20.0,0.0,0.0,0.0
269,1608600000000.0,19.0,0.0,0.0,0.0
270,1608600000000.0,18.0,0.0,0.0,0.0
271,1608600000000.0,17.0,0.0,0.0,0.0
272,1608600000000.0,16.0,0.0,0.0,0.0
273,1608600000000.0,15.0,0.0,0.0,0.0
274,1608600000000.0,14.0,0.0,0.0,0.0
275,1608600000000.0,13.0,0.0,0.0,0.0
276,1608600000000.0,12.0,0.0,0.0,0.0
277,1608600000000.0,11.0,0.0,0.0,0.0
278,1608600000000.0,10.0,0.0,0.0,0.0
279,1608600000000.0,9.0,0.0,0.0,0.0
280,1608600000000.0,8.0,0.0,0.0,0.0
281,1608600000000.0,7.0,0.0,0.0,0.0
282,1608600000000.0,6.0,0.0,0.0,0.0
283,1608600000000.0,5.0,0.0,0.0,0.0
284,1608600000000.0,4.0,0.0,0.0,0.0
285,1608600000000.0,3.0,0.0,0.0,0.0
286,1608600000000.0,2.0,0.0,0.0,0.0
287,1608600000000.0,1.0,0.0,0.0,0.0
288,1608600600000.0,32.0,0.0,0.0,0.0
289,1608600600000.0,31.0,0.0,0.0,0.0
290,1608600600000.0,30.0,0.0,0.0,0.0
291,1608600600000.0,29.0,0.0,0.0,0.0
292,1608600600000.0,28.0,0.0,0.0,0.0
293,1608600600000.0,27.0,0.0,0.0,0.0
294,1608600600000.0,26.0,0.0,0.0,0.0
295,1608600600000.0,25.0,0.0,0.0,0.0
296,1608600600000.0,24.0,0.0,0.0,0.0
297,1608600600000.0,23.0,0.0,0.0,0.0
298,1608600600000.0,22.0,0.0,0.0,0.0
299,1608600600000.0,21.0,0.0,0.0,0.0
300,1608600600000.0,20.0,0.0,0.0,0.0
301,1608600600000.0,19.0,0.0,0.0,0.0
302,1608600600000.0,18.0,0.0,0.0,0.0
303,1608600600000.0,17.0,0.0,0.0,0.0
304,1608600600000.0,16.0,0.0,0.0,0.0
305,1608600600000.0,15.0,0.0,0.0,0.0
306,1608600600000.0,14.0,0.0,0.0,0.0
307,1608600600000.0,13.0,0.0,0.0,0.0
308,1608600600000.0,12.0,0.0,0.0,0.0
309,1608600600000.0,11.0,0.0,0.0,0.0
310,1608600600000.0,10.0,0.0,0.0,0.0
311,1608600600000.0,9.0,0.0,0.0,0.0
312,1608600600000.0,8.0,0.0,0.0,0.0
313,1608600600000.0,7.0,0.0,0.0,0.0
314,1608600600000.0,6.0,0.0,0.0,0.0
315,1608600600000.0,5.0,0.0,0.0,0.0
316,1608600600000.0,4.0,0.0,0.0,0.0
317,1608600600000.0,3.0,0.0,0.0,0.0
318,1608600600000.0,2.0,0.0,0.0,0.0
319,1608600600000.0,1.0,0.0,0.0,0.0
320,1608601200000.0,32.0,0.0,0.0,0.0
321,1608601200000.0,31.0,0.0,0.0,0.0
322,1608601200000.0,30.0,0.0,0.0,0.0
323,1608601200000.0,29.0,0.0,0.0,0.0
324,1608601200000.0,28.0,0.0,0.0,0.0
325,1608601200000.0,27.0,0.0,0.0,0.0
326,1608601200000.0,26.0,0.0,0.0,0.0
327,1608601200000.0,25.0,0.0,0.0,0.0
328,1608601200000.0,24.0,0.0,0.0,0.0
329,1608601200000.0,23.0,0.0,0.0,0.0
330,1608601200000.0,22.0,0.0,0.0,0.0
331,1608601200000.0,21.0,0.0,0.0,0.0
332,1608601200000.0,20.0,0.0,0.0,0.0
333,1608601200000.0,19.0,0.0,0.0,0.0
334,1608601200000.0,18.0,0.0,0.0,0.0
335,1608601200000.0,17.0,0.0,0.0,0.0
336,1608601200000.0,16.0,0.0,0.0,0.0
337,1608601200000.0,15.0,0.0,0.0,0.0
338,1608601200000.0,14.0,0.0,0.0,0.0
339,1608601200000.0,13.0,0.0,0.0,0.0
340,1608601200000.0,12.0,0.0,0.0,0.0
341,1608601200000.0,11.0,0.0,0.0,0.0
342,1608601200000.0,10.0,0.0,0.0,0.0
343,1608601200000.0,9.0,0.0,0.0,0.0
344,1608601200000.0,8.0,0.0,0.0,0.0
345,1608601200000.0,7.0,0.0,0.0,0.0
346,1608601200000.0,6.0,0.0,0.0,0.0
347,1608601200000.0,5.0,0.0,0.0,0.0
348,1608601200000.0,4.0,0.0,0.0,0.0
349,1608601200000.0,3.0,0.0,0.0,0.0
350,1608601200000.0,2.0,0.0,0.0,0.0
351,1608601200000.0,1.0,0.0,0.0,0.0
352,1608601800000.0,32.0,0.0,0.0,0.0
353,1608601800000.0,31.0,0.0,0.0,0.0
354,1608601800000.0,30.0,0.0,0.0,0.0
355,1608601800000.0,29.0,0.0,0.0,0.0
356,1608601800000.0,28.0,0.0,0.0,0.0
357,1608601800000.0,27.0,0.0,0.0,0.0
358,1608601800000.0,26.0,0.0,0.0,0.0
359,1608601800000.0,25.0,0.0,0.0,0.0
360,1608601800000.0,24.0,0.0,0.0,0.0
361,1608601800000.0,23.0,0.0,0.0,0.0
362,1608601800000.0,22.0,0.0,0.0,0.0
363,1608601800000.0,21.0,0.0,0.0,0.0
364,1608601800000.0,20.0,0.0,0.0,0.0
365,1608601800000.0,19.0,0.0,0.0,0.0
366,1608601800000.0,18.0,0.0,0.0,0.0
367,1608601800000.0,17.0,0.0,0.0,0.0
368,1608601800000.0,16.0,0.0,0.0,0.0
369,1608601800000.0,15.0,0.0,0.0,0.0
370,1608601800000.0,14.0,0.0,0.0,0.0
371,1608601800000.0,13.0,0.0,0.0,0.0
372,1608601800000.0,12.0,0.0,0.0,0.0
373,1608601800000.0,11.0,0.0,0.0,0.0
374,1608601800000.0,10.0,0.0,0.0,0.0
375,1608601800000.0,9.0,0.0,0.0,0.0
376,1608601800000.0,8.0,0.0,0.0,0.0
377,1608601800000.0,7.0,0.0,0.0,0.0
378,1608601800000.0,6.0,0.0,0.0,0.0
379,1608601800000.0,5.0,0.0,0.0,0.0
380,1608601800000.0,4.0,0.0,0.0,0.0
381,1608601800000.0,3.0,0.0,0.0,0.0
382,1608601800000.0,2.0,0.0,0.0,0.0
383,1608601800000.0,1.0,0.0,0.0,0.0
384,1608602400000.0,32.0,0.0,0.0,0.0
385,1608602400000.0,31.0,0.0,0.0,0.0
386,1608602400000.0,30.0,0.0,0.0,0.0
387,1608602400000.0,29.0,0.0,0.0,0.0
388,1608602400000.0,28.0,0.0,0.0,0.0
389,1608602400000.0,27.0,0.0,0.0,0.0
390,1608602400000.0,26.0,0.0,0.0,0.0
391,1608602400000.0,25.0,0.0,0.0,0.0
392,1608602400000.0,24.0,0.0,0.0,0.0
393,1608602400000.0,23.0,0.0,0.0,0.0
394,1608602400000.0,22.0,0.0,0.0,0.0
395,1608602400000.0,21.0,0.0,0.0,0.0
396,1608602400000.0,20.0,0.0,0.0,0.0
397,1608602400000.0,19.0,0.0,0.0,0.0
398,1608602400000.0,18.0,0.0,0.0,0.0
399,1608602400000.0,17.0,0.0,0.0,0.0
400,1608602400000.0,16.0,0.0,0.0,0.0
401,1608602400000.0,15.0,0.0,0.0,0.0
402,1608602400000.0,14.0,0.0,0.0,0.0
403,1608602400000.0,13.0,0.0,0.0,0.0
404,1608602400000.0,12.0,0.0,0.0,0.0
405,1608602400000.0,11.0,0.0,0.0,0.0
406,1608602400000.0,10.0,0.0,0.0,0.0
407,1608602400000.0,9.0,0.0,0.0,0.0
408,1608602400000.0,8.0,0.0,0.0,0.0
409,1608602400000.0,7.0,0.0,0.0,0.0
410,1608602400000.0,6.0,0.0,0.0,0.0
411,1608602400000.0,5.0,0.0,0.0,0.0
412,1608602400000.0,4.0,0.0,0.0,0.0
413,1608602400000.0,3.0,0.0,0.0,0.0
414,1608602400000.0,2.0,0.0,0.0,0.0
415,1608602400000.0,1.0,0.0,0.0,0.0
416,1608603000000.0,32.0,0.0,0.0,0.0
417,1608603000000.0,31.0,0.0,0.0,0.0
418,1608603000000.0,30.0,0.0,0.0,0.0
419,1608603000000.0,29.0,0.0,0.0,0.0
420,1608603000000.0,28.0,0.0,0.0,0.0
421,1608603000000.0,27.0,0.0,0.0,0.0
422,1608603000000.0,26.0,0.0,0.0,0.0
423,1608603000000.0,25.0,0.0,0.0,0.0
424,1608603000000.0,24.0,0.0,0.0,0.0
425,1608603000000.0,23.0,0.0,0.0,0.0
426,1608603000000.0,22.0,0.0,0.0,0.0
427,1608603000000.0,21.0,0.0,0.0,0.0
428,1608603000000.0,20.0,0.0,0.0,0.0
429,1608603000000.0,19.0,0.0,0.0,0.0
430,1608603000000.0,18.0,0.0,0.0,0.0
431,1608603000000.0,17.0,0.0,0.0,0.0
432,1608603000000.0,16.0,0.0,0.0,0.0
433,1608603000000.0,15.0,0.0,0.0,0.0
434,1608603000000.0,14.0,0.0,0.0,0.0
435,1608603000000.0,13.0,0.0,0.0,0.0
436,1608603000000.0,12.0,0.0,0.0,0.0
437,1608603000000.0,11.0,0.0,0.0,0.0
438,1608603000000.0,10.0,0.0,0.0,0.0
439,1608603000000.0,9.0,0.0,0.0,0.0
440,1608603000000.0,8.0,0.0,0.0,0.0
441,1608603000000.0,7.0,0.0,0.0,0.0
442,1608603000000.0,6.0,0.0,0.0,0.0
443,1608603000000.0,5.0,0.0,0.0,0.0
444,1608603000000.0,4.0,0.0,0.0,0.0
445,1608603000000.0,3.0,0.0,0.0,0.0
446,1608603000000.0,2.0,0.0,0.0,0.0
447,1608603000000.0,1.0,0.0,0.0,0.0
448,1608603600000.0,32.0,0.0,0.0,0.0
449,1608603600000.0,31.0,0.0,0.0,0.0
450,1608603600000.0,30.0,0.0,0.0,0.0
451,1608603600000.0,29.0,0.0,0.0,0.0
452,1608603600000.0,28.0,0.0,0.0,0.0
453,1608603600000.0,27.0,0.0,0.0,0.0
454,1608603600000.0,26.0,0.0,0.0,0.0
455,1608603600000.0,25.0,0.0,0.0,0.0
456,1608603600000.0,24.0,0.0,0.0,0.0
457,1608603600000.0,23.0,0.0,0.0,0.0
458,1608603600000.0,22.0,0.0,0.0,0.0
459,1608603600000.0,21.0,0.0,0.0,0.0
460,1608603600000.0,20.0,0.0,0.0,0.0
461,1608603600000.0,19.0,0.0,0.0,0.0
462,1608603600000.0,18.0,0.0,0.0,0.0
463,1608603600000.0,17.0,0.0,0.0,0.0
464,1608603600000.0,16.0,0.0,0.0,0.0
465,1608603600000.0,15.0,0.0,0.0,0.0
466,1608603600000.0,14.0,0.0,0.0,0.0
467,1608603600000.0,13.0,0.0,0.0,0.0
468,1608603600000.0,12.0,0.0,0.0,0.0
469,1608603600000.0,11.0,0.0,0.0,0.0
470,1608603600000.0,10.0,0.0,0.0,0.0
471,1608603600000.0,9.0,0.0,0.0,0.0
472,1608603600000.0,8.0,0.0,0.0,0.0
473,1608603600000.0,7.0,0.0,0.0,0.0
474,1608603600000.0,6.0,0.0,0.0,0.0
475,1608603600000.0,5.0,0.0,0.0,0.0
476,1608603600000.0,4.0,0.0,0.0,0.0
477,1608603600000.0,3.0,0.0,0.0,0.0
478,1608603600000.0,2.0,0.0,0.0,0.0
479,1608603600000.0,1.0,0.0,0.0,0.0
480,1608604200000.0,32.0,0.0,0.0,0.0
481,1608604200000.0,31.0,0.0,0.0,0.0
482,1608604200000.0,30.0,0.0,0.0,0.0
483,1608604200000.0,29.0,0.0,0.0,0.0
484,1608604200000.0,28.0,0.0,0.0,0.0
485,1608604200000.0,27.0,0.0,0.0,0.0
486,1608604200000.0,26.0,0.0,0.0,0.0
487,1608604200000.0,25.0,0.0,0.0,0.0
488,1608604200000.0,24.0,0.0,0.0,0.0
489,1608604200000.0,23.0,0.0,0.0,0.0
490,1608604200000.0,22.0,0.0,0.0,0.0
491,1608604200000.0,21.0,0.0,0.0,0.0
492,1608604200000.0,20.0,0.0,0.0,0.0
493,1608604200000.0,19.0,0.0,0.0,0.0
494,1608604200000.0,18.0,0.0,0.0,0.0
495,1608604200000.0,17.0,0.0,0.0,0.0
496,1608604200000.0,16.0,0.0,0.0,0.0
497,1608604200000.0,15.0,0.0,0.0,0.0
498,1608604200000.0,14.0,0.0,0.0,0.0
499,1608604200000.0,13.0,0.0,0.0,0.0
500,1608604200000.0,12.0,0.0,0.0,0.0
501,1608604200000.0,11.0,0.0,0.0,0.0
502,1608604200000.0,10.0,0.0,0.0,0.0
503,1608604200000.0,9.0,0.0,0.0,0.0
504,1608604200000.0,8.0,0.0,0.0,0.0
505,1608604200000.0,7.0,0.0,0.0,0.0
506,1608604200000.0,6.0,0.0,0.0,0.0
507,1608604200000.0,5.0,0.0,0.0,0.0
508,1608604200000.0,4.0,0.0,0.0,0.0
509,1608604200000.0,3.0,0.0,0.0,0.0
510,1608604200000.0,2.0,0.0,0.0,0.0
511,1608604200000.0,1.0,0.0,0.0,0.0
512,1608604800000.0,32.0,0.0,0.0,0.0
513,1608604800000.0,31.0,0.0,0.0,0.0
514,1608604800000.0,30.0,0.0,0.0,0.0
515,1608604800000.0,29.0,0.0,0.0,0.0
516,1608604800000.0,28.0,0.0,0.0,0.0
517,1608604800000.0,27.0,0.0,0.0,0.0
518,1608604800000.0,26.0,0.0,0.0,0.0
519,1608604800000.0,25.0,0.0,0.0,0.0
520,1608604800000.0,24.0,0.0,0.0,0.0
521,1608604800000.0,23.0,0.0,0.0,0.0
522,1608604800000.0,22.0,0.0,0.0,0.0
523,1608604800000.0,21.0,0.0,0.0,0.0
524,1608604800000.0,20.0,0.0,0.0,0.0
525,1608604800000.0,19.0,0.0,0.0,0.0
526,1608604800000.0,18.0,0.0,0.0,0.0
527,1608604800000.0,17.0,0.0,0.0,0.0
528,1608604800000.0,16.0,0.0,0.0,0.0
529,1608604800000.0,15.0,0.0,0.0,0.0
530,1608604800000.0,14.0,0.0,0.0,0.0
531,1608604800000.0,13.0,0.0,0.0,0.0
532,1608604800000.0,12.0,0.0,0.0,0.0
533,1608604800000.0,11.0,0.0,0.0,0.0
534,1608604800000.0,10.0,0.0,0.0,0.0
535,1608604800000.0,9.0,0.0,0.0,0.0
536,1608604800000.0,8.0,0.0,0.0,0.0
