,0,1,2,3,4
0,1608422405000.0,31.0,0.0,-1.1100000143051147,3.609999895095825
1,1608422405000.0,30.0,0.0,-1.1100000143051147,3.609999895095825
2,1608422405000.0,29.0,0.0,-1.1100000143051147,3.609999895095825
3,1608422405000.0,28.0,0.0,-1.1100000143051147,3.609999895095825
4,1608422405000.0,27.0,0.0,-1.1100000143051147,3.609999895095825
5,1608422405000.0,26.0,0.0,-1.1100000143051147,3.609999895095825
6,1608422405000.0,25.0,0.0,-1.1100000143051147,3.609999895095825
7,1608422405000.0,24.0,0.0,-1.1100000143051147,3.609999895095825
8,1608422405000.0,23.0,0.0,-1.1100000143051147,3.609999895095825
9,1608422405000.0,22.0,0.0,-1.1100000143051147,3.609999895095825
10,1608422405000.0,21.0,0.0,-1.1100000143051147,3.609999895095825
11,1608422405000.0,20.0,0.0,-1.1100000143051147,3.609999895095825
12,1608422405000.0,19.0,0.0,-1.1100000143051147,3.609999895095825
13,1608422405000.0,18.0,0.0,-1.1100000143051147,3.609999895095825
14,1608422405000.0,17.0,0.0,-1.1100000143051147,3.609999895095825
15,1608422405000.0,16.0,0.0,-1.1100000143051147,3.609999895095825
16,1608422405000.0,15.0,0.0,-1.1100000143051147,3.609999895095825
17,1608422405000.0,14.0,0.0,-1.1100000143051147,3.609999895095825
18,1608422405000.0,13.0,0.0,-1.1100000143051147,3.609999895095825
19,1608422405000.0,12.0,0.0,-1.1100000143051147,3.609999895095825
20,1608422405000.0,11.0,0.0,-1.1100000143051147,3.609999895095825
21,1608422405000.0,10.0,0.0,-1.1100000143051147,3.609999895095825
22,1608422405000.0,9.0,0.0,-1.1100000143051147,3.609999895095825
23,1608422405000.0,8.0,0.0,-1.1100000143051147,3.609999895095825
24,1608422405000.0,7.0,0.0,-1.1100000143051147,3.609999895095825
25,1608422405000.0,6.0,0.0,-1.1100000143051147,3.609999895095825
26,1608422405000.0,5.0,0.0,-1.1100000143051147,3.609999895095825
27,1608422405000.0,4.0,0.0,-1.1100000143051147,3.609999895095825
28,1608422405000.0,3.0,0.0,-1.1100000143051147,3.609999895095825
29,1608422405000.0,2.0,0.0,-1.1100000143051147,3.609999895095825
30,1608422405000.0,1.0,0.0,-1.1100000143051147,3.609999895095825
31,1608422704000.0,31.0,0.0,-1.1100000143051147,3.609999895095825
32,1608422704000.0,30.0,0.0,-1.1100000143051147,3.609999895095825
33,1608422704000.0,29.0,0.0,-1.1100000143051147,3.609999895095825
34,1608422704000.0,28.0,0.0,-1.1100000143051147,3.609999895095825
35,1608422704000.0,27.0,0.0,-1.1100000143051147,3.609999895095825
36,1608422704000.0,26.0,0.0,-1.1100000143051147,3.609999895095825
37,1608422704000.0,25.0,0.0,-1.1100000143051147,3.609999895095825
38,1608422704000.0,24.0,0.0,-1.1100000143051147,3.609999895095825
39,1608422704000.0,23.0,0.0,-1.1100000143051147,3.609999895095825
40,1608422704000.0,22.0,0.0,-1.1100000143051147,3.609999895095825
41,1608422704000.0,21.0,0.0,-1.1100000143051147,3.609999895095825
42,1608422704000.0,20.0,0.0,-1.1100000143051147,3.609999895095825
43,1608422704000.0,19.0,0.0,-1.1100000143051147,3.609999895095825
44,1608422704000.0,18.0,0.0,-1.1100000143051147,3.609999895095825
45,1608422704000.0,17.0,0.0,-1.1100000143051147,3.609999895095825
46,1608422704000.0,16.0,0.0,-1.1100000143051147,3.609999895095825
47,1608422704000.0,15.0,0.0,-1.1100000143051147,3.609999895095825
48,1608422704000.0,14.0,0.0,-1.1100000143051147,3.609999895095825
49,1608422704000.0,13.0,0.0,-1.1100000143051147,3.609999895095825
50,1608422704000.0,12.0,0.0,-1.1100000143051147,3.609999895095825
51,1608422704000.0,11.0,0.0,-1.1100000143051147,3.609999895095825
52,1608422704000.0,10.0,0.0,-1.1100000143051147,3.609999895095825
53,1608422704000.0,9.0,0.0,-1.1100000143051147,3.609999895095825
54,1608422704000.0,8.0,0.0,-1.1100000143051147,3.609999895095825
55,1608422704000.0,7.0,0.0,-1.1100000143051147,3.609999895095825
56,1608422704000.0,6.0,0.0,-1.1100000143051147,3.609999895095825
57,1608422704000.0,5.0,0.0,-1.1100000143051147,3.609999895095825
58,1608422704000.0,4.0,0.0,-1.1100000143051147,3.609999895095825
59,1608422704000.0,3.0,0.0,-1.1100000143051147,3.609999895095825
60,1608422704000.0,2.0,0.0,-1.1100000143051147,3.609999895095825
61,1608422704000.0,1.0,0.0,-1.1100000143051147,3.609999895095825
62,1608423003000.0,31.0,0.0,-1.1100000143051147,3.609999895095825
63,1608423003000.0,30.0,0.0,-1.1100000143051147,3.609999895095825
64,1608423003000.0,29.0,0.0,-1.1100000143051147,3.609999895095825
65,1608423003000.0,28.0,0.0,-1.1100000143051147,3.609999895095825
66,1608423003000.0,27.0,0.0,-1.1100000143051147,3.609999895095825
67,1608423003000.0,26.0,0.0,-1.1100000143051147,3.609999895095825
68,1608423003000.0,25.0,0.0,-1.1100000143051147,3.609999895095825
69,1608423003000.0,24.0,0.0,-1.1100000143051147,3.609999895095825
70,1608423003000.0,23.0,0.0,-1.1100000143051147,3.609999895095825
71,1608423003000.0,22.0,0.0,-1.1100000143051147,3.609999895095825
72,1608423003000.0,21.0,0.0,-1.1100000143051147,3.609999895095825
73,1608423003000.0,20.0,0.0,-1.1100000143051147,3.609999895095825
74,1608423003000.0,19.0,0.0,-1.1100000143051147,3.609999895095825
75,1608423003000.0,18.0,0.0,-1.1100000143051147,3.609999895095825
76,1608423003000.0,17.0,0.0,-1.1100000143051147,3.609999895095825
77,1608423003000.0,16.0,0.0,-1.1100000143051147,3.609999895095825
78,1608423003000.0,15.0,0.0,-1.1100000143051147,3.609999895095825
79,1608423003000.0,14.0,0.0,-1.1100000143051147,3.609999895095825
80,1608423003000.0,13.0,0.0,-1.1100000143051147,3.609999895095825
81,1608423003000.0,12.0,0.0,-1.1100000143051147,3.609999895095825
82,1608423003000.0,11.0,0.0,-1.1100000143051147,3.609999895095825
83,1608423003000.0,10.0,0.0,-1.1100000143051147,3.609999895095825
84,1608423003000.0,9.0,0.0,-1.1100000143051147,3.609999895095825
85,1608423003000.0,8.0,0.0,-1.1100000143051147,3.609999895095825
86,1608423003000.0,7.0,0.0,-1.1100000143051147,3.609999895095825
87,1608423003000.0,6.0,0.0,-1.1100000143051147,3.609999895095825
88,1608423003000.0,5.0,0.0,-1.1100000143051147,3.609999895095825
89,1608423003000.0,4.0,0.0,-1.1100000143051147,3.609999895095825
90,1608423003000.0,3.0,0.0,-1.1100000143051147,3.609999895095825
91,1608423003000.0,2.0,0.0,-1.1100000143051147,3.609999895095825
92,1608423003000.0,1.0,0.0,-1.1100000143051147,3.609999895095825
93,1608423303000.0,31.0,0.0,-1.1100000143051147,3.609999895095825
94,1608423303000.0,30.0,0.0,-1.1100000143051147,3.609999895095825
95,1608423303000.0,29.0,0.0,-1.1100000143051147,3.609999895095825
96,1608423303000.0,28.0,0.0,-1.1100000143051147,3.609999895095825
97,1608423303000.0,27.0,0.0,-1.1100000143051147,3.609999895095825
98,1608423303000.0,26.0,0.0,-1.1100000143051147,3.609999895095825
99,1608423303000.0,25.0,0.0,-1.1100000143051147,3.609999895095825
100,1608423303000.0,24.0,0.0,-1.1100000143051147,3.609999895095825
101,1608423303000.0,23.0,0.0,-1.1100000143051147,3.609999895095825
102,1608423303000.0,22.0,0.0,-1.1100000143051147,3.609999895095825
103,1608423303000.0,21.0,0.0,-1.1100000143051147,3.609999895095825
104,1608423303000.0,20.0,0.0,-1.1100000143051147,3.609999895095825
105,1608423303000.0,19.0,0.0,-1.1100000143051147,3.609999895095825
106,1608423303000.0,18.0,0.0,-1.1100000143051147,3.609999895095825
107,1608423303000.0,17.0,0.0,-1.1100000143051147,3.609999895095825
108,1608423303000.0,16.0,0.0,-1.1100000143051147,3.609999895095825
109,1608423303000.0,15.0,0.0,-1.1100000143051147,3.609999895095825
110,1608423303000.0,14.0,0.0,-1.1100000143051147,3.609999895095825
111,1608423303000.0,13.0,0.0,-1.1100000143051147,3.609999895095825
112,1608423303000.0,12.0,0.0,-1.1100000143051147,3.609999895095825
113,1608423303000.0,11.0,0.0,-1.1100000143051147,3.609999895095825
114,1608423303000.0,10.0,0.0,-1.1100000143051147,3.609999895095825
